price,rooms,area,location
899.000 €,3 Zi.,114.18 m²,locationWien / Hietzing (Hietzing)
399.000 €,3 Zi.,104.57 m²,locationFürstenfeld
436.000 €,4 Zi.,104.33 m²,locationWien (Döbling)
1.365.000 €,3 Zi.,105.16 m²,locationSalzburg (Salzburg)
1.598.000 €,4 Zi.,106.59 m²,locationSalzburg (Salzburg)
3.320.000 €,4 Zi.,156 m²,locationSalzburg (Salzburg)
1.550.000 €,3 Zi.,99.59 m²,locationSalzburg (Salzburg)
1.049.000 €,3 Zi.,87.48 m²,locationSalzburg (Salzburg)
2.510.000 €,4 Zi.,158.23 m²,locationSalzburg (Salzburg)
433.130 €,3 Zi.,77.35 m²,locationStockerau
369.550 €,3 Zi.,86.76 m²,locationWien (Penzing)
268.000 €,3 Zi.,63 m²,locationOberwang
419.580 €,2 Zi.,51.04 m²,locationWien (Brigittenau)
395.000 €,4 Zi.,83 m²,locationSalzburg (Salzburg)
310.000 €,2 Zi.,62 m²,locationWien (Floridsdorf)
249.000 €,2 Zi.,40 m²,locationSalzburg (Salzburg)
484.000 €,2 Zi.,61 m²,locationWien (Döbling)
519.000 €,3 Zi.,79.85 m²,locationFußach
381.500 €,2 Zi.,56.11 m²,locationFußach
708.400 €,4 Zi.,99.78 m²,locationFeldkirch
358.200 €,2 Zi.,53.45 m²,locationSchruns
531.100 €,3 Zi.,75.44 m²,locationBregenz
519.500 €,3 Zi.,71.66 m²,locationLustenau
692.200 €,4 Zi.,98.68 m²,locationLustenau
516.700 €,3 Zi.,77.16 m²,locationHöchst
470.400 €,3 Zi.,77.53 m²,locationFußach
310.000 €,3 Zi.,75 m²,locationTelfs
342.900 €,4 Zi.,87 m²,locationKalsdorf bei Graz
auf Anfrage,7 Zi.,194.83 m²,locationKlagenfurt (St. Martin)
365.000 €,2 Zi.,53.85 m²,locationWien (Donaustadt)
335.000 €,2 Zi.,47.8 m²,locationWien (Donaustadt)
340.000 €,2 Zi.,45.68 m²,locationWien (Donaustadt)
315.000 €,2 Zi.,43.86 m²,locationWien (Donaustadt)
495.000 €,3 Zi.,71.49 m²,locationWien (Donaustadt)
175.000 €,3 Zi.,94 m²,locationLeoben
230.000 €,,166.5 m²,locationKlagenfurt(Stadt) (Innere Stadt)
249.000 €,4 Zi.,101 m²,locationEnzesfeld-Lindabrunn
299.000 €,4 Zi.,89.96 m²,locationGraz (Wetzelsdorf)
790.000 €,,100.91 m²,locationWien (Meidling)
159.000 €,2 Zi.,43 m²,locationFürstenfeld
1.745.000 €,3 Zi.,105.02 m²,locationWien (Leopoldstadt)
169.000 €,3 Zi.,82.78 m²,locationScheiblingkirchen
155.000 €,2 Zi.,50 m²,locationPrambachkirchen
1.094.000 €,3 Zi.,118 m²,locationBergheim
1.594.000 €,2 Zi.,144 m²,locationBergheim
435.000 €,2 Zi.,49 m²,locationWien (Donaustadt)
650.000 €,2 Zi.,77 m²,locationBrixen im Thale
307.432 €,2 Zi.,45.05 m²,locationWien (Floridsdorf)
517.464 €,4 Zi.,76.87 m²,locationWien (Floridsdorf)
274.980 €,2 Zi.,45 m²,locationKlagenfurt(Stadt) (Viktring)
259.980 €,2 Zi.,41 m²,locationKlagenfurt(Stadt) (Viktring)
499.000 €,3 Zi.,,locationWien (Meidling)
499.000 €,4 Zi.,,locationWien (Meidling)
360.000 €,3 Zi.,74 m²,locationWien (Meidling)
199.000 €,1 Zi.,55.76 m²,locationMarchtrenk
172.900 €,2 Zi.,45.31 m²,locationLeoben
395.000 €,2 Zi.,61.69 m²,locationWien (Donaustadt)
490.000 €,3 Zi.,80.95 m²,locationWien (Donaustadt)
340.000 €,1.5 Zi.,54.51 m²,locationWien (Donaustadt)
299.000 €,2 Zi.,50.34 m²,locationWien (Donaustadt)
335.000 €,2 Zi.,47.61 m²,locationWien (Donaustadt)
279.000 €,3 Zi.,78.47 m²,locationWien (Simmering)
299.000 €,3 Zi.,49 m²,locationWien (Donaustadt)
350.000 €,3 Zi.,69 m²,locationWien (Donaustadt)
227.000 €,1 Zi.,42.67 m²,locationWien (Donaustadt)
399.000 €,5 Zi.,108.72 m²,locationWien (Brigittenau)
320.000 €,2 Zi.,61.11 m²,"locationWien, Floridsdorf (Floridsdorf)"
320.000 €,2 Zi.,60.04 m²,"locationWien, Floridsdorf (Floridsdorf)"
"274.247,88 €",1 Zi.,33.62 m²,locationWien (Hernals)
190.000 €,3 Zi.,76 m²,locationMoosbrunn
197.000 €,3 Zi.,63.89 m²,locationWien (Favoriten)
990.000 €,,118.99 m²,locationWien (Meidling)
412.880 €,3 Zi.,59.59 m²,locationMaria Enzersdorf
99.000 €,1 Zi.,28.41 m²,locationWien (Penzing)
249.000 €,3 Zi.,85 m²,locationMaria Enzersdorf
199.000 €,3 Zi.,94 m²,"locationGraz,09.Bez.:Ragnitz (Waltendorf)"
398.000 €,3 Zi.,78.74 m²,locationWattens
235.000 €,3 Zi.,92.9 m²,locationGraz
auf Anfrage,3 Zi.,58.46 m²,locationInnsbruck (Wilten)
"399.900,86 €",2 Zi.,41.15 m²,locationWien (Hernals)
360.000 €,3 Zi.,88.45 m²,locationWalding
545.000 €,4 Zi.,88 m²,locationSchwaz
297.000 €,2 Zi.,69 m²,locationKrems an der Donau (Krems an der Donau)
255.555 €,3.5 Zi.,93 m²,locationDeutsch-Wagram
137.000 €,2 Zi.,54 m²,locationGraz (Liebenau)
299.000 €,2 Zi.,56 m²,locationSalzburg (Salzburg)
325.000 €,4 Zi.,119 m²,locationWels (Wels)
326.000 €,2 Zi.,45.2 m²,locationWien (Donaustadt)
338.600 €,4 Zi.,118.66 m²,locationGraz (Lend)
204.800 €,2 Zi.,47.41 m²,locationSt. Martin im Innkreis
378.208 €,2 Zi.,65.79 m²,locationLinz (Ebelsberg)
349.415 €,2.5 Zi.,46.58 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
259.000 €,3 Zi.,71 m²,locationGraz (Puntigam)
4.490.000 €,6 Zi.,263.45 m²,locationWien (Döbling)
649.900 €,2 Zi.,64 m²,"locationWien,Donaustadt (Donaustadt)"
1.390.000 €,4 Zi.,167 m²,locationWien (Döbling)
1.500.000 €,4 Zi.,161 m²,locationWien (Margareten)
594.900 €,3 Zi.,100 m²,locationWien (Liesing)
185.000 €,3 Zi.,64.8 m²,locationWien (Margareten)
4.490.000 €,6 Zi.,263.45 m²,locationWien (Döbling)
574.000 €,3 Zi.,78 m²,locationWien (Floridsdorf)
588.000 €,3 Zi.,70 m²,locationWien (Floridsdorf)
999.000 €,4 Zi.,121.33 m²,locationWien (Döbling)
1.190.000 €,4 Zi.,116.43 m²,locationWien (Landstraße)
498.000 €,2 Zi.,51.25 m²,locationWien (Landstraße)
232.000 €,1 Zi.,37.39 m²,locationWien (Döbling)
339.000 €,2 Zi.,54.6 m²,locationWien (Döbling)
347.000 €,2 Zi.,53.46 m²,locationWien (Döbling)
599.000 €,5 Zi.,138 m²,locationWien (Meidling)
448.000 €,2.5 Zi.,65.22 m²,locationWien (Wieden)
495.000 €,5 Zi.,108 m²,locationWien (Meidling)
430.000 €,2 Zi.,69.32 m²,locationWien (Währing)
850.000 €,4 Zi.,131.04 m²,locationWien (Währing)
360.000 €,2 Zi.,65.53 m²,locationWien (Währing)
219.000 €,2 Zi.,47.3 m²,locationWien (Rudolfsheim-Fünfhaus)
289.000 €,1 Zi.,49.81 m²,locationWien (Währing)
999.500 €,4 Zi.,113.43 m²,locationWien (Döbling)
275.000 €,3 Zi.,65 m²,locationWien (Hietzing)
1.300.000 €,,255.21 m²,"locationWien,Hietzing (Hietzing)"
"384.900,42 €",1 Zi.,31.13 m²,locationWien (Donaustadt)
399.000 €,3 Zi.,69.23 m²,locationWien (Hernals)
399.000 €,3 Zi.,69.09 m²,locationWien (Hernals)
299.000 €,2 Zi.,52 m²,locationWien (Hernals)
189.000 €,1 Zi.,32.3 m²,locationWien (Hernals)
259.000 €,2 Zi.,76.93 m²,"locationWien, Favoriten (Favoriten)"
250.000 €,3 Zi.,56.4 m²,locationBischofshofen
219.000 €,2 Zi.,40.15 m²,locationWien (Hernals)
289.000 €,2 Zi.,54.26 m²,locationWien (Hernals)
374.000 €,3 Zi.,66.4 m²,locationWien (Hernals)
169.000 €,1 Zi.,30.25 m²,locationWien (Hernals)
389.000 €,3 Zi.,66.25 m²,locationWien (Hernals)
99.000 €,1 Zi.,40.28 m²,locationWien (Hernals)
399.000 €,3 Zi.,68 m²,locationWien (Hernals)
109.000 €,1 Zi.,41.84 m²,locationWien (Hernals)
169.000 €,1 Zi.,25.31 m²,locationWien (Hernals)
249.000 €,2 Zi.,39.53 m²,locationWien (Favoriten)
334.000 €,2 Zi.,57.12 m²,locationWien (Hernals)
529.000 €,2 Zi.,67.06 m²,locationWien (Mariahilf)
299.000 €,1 Zi.,38.86 m²,locationWien (Mariahilf)
460.000 €,2 Zi.,48.18 m²,locationPuchberg am Schneeberg
199.000 €,4 Zi.,115 m²,locationKapfenberg
460.000 €,2 Zi.,48.18 m²,locationPuchberg am Schneeberg
279.000 €,1 Zi.,23 m²,locationWien (Mariahilf)
249.000 €,1 Zi.,25 m²,locationWien (Mariahilf)
195.000 €,2 Zi.,49 m²,locationHofstätten an der Raab
154.900 €,2 Zi.,48 m²,locationVöcklabruck
245.000 €,3 Zi.,61.2 m²,locationFeldkirch
540.000 €,2 Zi.,76.15 m²,locationWien (Josefstadt)
360.000 €,2 Zi.,58.8 m²,locationWien (Alsergrund)
129.000 €,4 Zi.,86 m²,locationMarkt Piesting
250.000 €,,,locationFünfing bei Sankt Ruprecht an der Raab
170.000 €,2 Zi.,44 m²,locationWien (Ottakring)
367.260 €,4 Zi.,80.3 m²,locationKalsdorf bei Graz
699.000 €,3 Zi.,82 m²,locationSchwarzach
470.000 €,4 Zi.,96 m²,locationHopfgarten
214.693 €,2 Zi.,36.89 m²,"locationGraz,14.Bez.:Eggenberg (Eggenberg)"
287.559 €,3 Zi.,69.96 m²,locationHart bei Graz
379.900 €,3 Zi.,97 m²,locationBruck an der Leitha
346.000 €,2 Zi.,49.25 m²,locationFeldkirch / Altenstadt
323.000 €,2 Zi.,45.98 m²,locationFeldkirch / Altenstadt
618.000 €,4 Zi.,88.98 m²,locationFeldkirch / Altenstadt
520.000 €,3 Zi.,74.18 m²,locationFeldkirch / Altenstadt
359.000 €,3.5 Zi.,84.01 m²,locationPuchenau
390.000 €,3 Zi.,73.88 m²,locationInnsbruck (Innsbruck)
470.000 €,3 Zi.,65 m²,locationFeldkirch / Altenstadt
199.990 €,3 Zi.,75.71 m²,locationLieboch
482.000 €,3 Zi.,69.35 m²,locationFeldkirch / Altenstadt
503.000 €,3 Zi.,73.83 m²,locationFeldkirch / Altenstadt
637.000 €,4 Zi.,88.98 m²,locationFeldkirch / Altenstadt
453.800 €,3 Zi.,69.72 m²,locationFeldkirch / Altenstadt
602.700 €,4 Zi.,88.98 m²,locationFeldkirch / Altenstadt
451.100 €,3 Zi.,65.36 m²,locationFeldkirch / Altenstadt
194.900 €,2 Zi.,44 m²,locationBruck an der Leitha
149.000 €,4 Zi.,94 m²,locationRadenthein
749.000 €,4 Zi.,100 m²,"locationWien,Leopoldstadt (Leopoldstadt)"
auf Anfrage,3 Zi.,112.78 m²,locationMondsee
199.900 €,2 Zi.,50.47 m²,locationGrödig
585.000 €,3 Zi.,78.3 m²,locationKufstein
470.000 €,3 Zi.,65.71 m²,locationFeldkirch / Altenstadt
400.000 €,4 Zi.,67.21 m²,"locationGraz,15.Bez.:Wetzelsdorf (Wetzelsdorf)"
270.000 €,2 Zi.,65 m²,locationWien (Favoriten)
399.000 €,2 Zi.,72 m²,locationWien (Margareten)
620.000 €,5 Zi.,118 m²,locationWien (Penzing)
140.000 €,3 Zi.,83 m²,locationSt. Veit an der Glan
579.000 €,3 Zi.,74.68 m²,locationSchönberg im Stubaital
449.000 €,3 Zi.,59 m²,locationSchönberg im Stubaital
299.000 €,2 Zi.,35.38 m²,locationSchönberg im Stubaital
479.000 €,3 Zi.,59.04 m²,locationSchönberg im Stubaital
539.000 €,3 Zi.,69.97 m²,locationSchönberg im Stubaital
auf Anfrage,,,locationSchönberg im Stubaital
349.000 €,2 Zi.,51.92 m²,"locationWien,Ottakring (Ottakring)"
569.000 €,3 Zi.,84.04 m²,"locationWien,Ottakring (Ottakring)"
385.000 €,2 Zi.,58.28 m²,"locationWien,Ottakring (Ottakring)"
469.000 €,3 Zi.,69.04 m²,"locationWien,Ottakring (Ottakring)"
549.000 €,3 Zi.,81.63 m²,"locationWien,Ottakring (Ottakring)"
310.000 €,2 Zi.,49.06 m²,"locationWien,Ottakring (Ottakring)"
330.000 €,2 Zi.,51.77 m²,"locationWien,Ottakring (Ottakring)"
199.000 €,1.5 Zi.,31.79 m²,"locationWien,Ottakring (Ottakring)"
239.000 €,1.5 Zi.,36.98 m²,"locationWien,Ottakring (Ottakring)"
549.000 €,3 Zi.,84.61 m²,"locationWien,Ottakring (Ottakring)"
349.000 €,2 Zi.,51.14 m²,"locationWien,Ottakring (Ottakring)"
449.000 €,3 Zi.,67.34 m²,"locationWien,Ottakring (Ottakring)"
219.000 €,2 Zi.,39.72 m²,"locationWien,Ottakring (Ottakring)"
549.000 €,3 Zi.,75.18 m²,locationWien (Leopoldstadt)
499.000 €,2 Zi.,64.71 m²,locationWien (Leopoldstadt)
"189.000,10 €",1 Zi.,31.21 m²,locationWien (Hernals)
300.000 €,3.5 Zi.,,locationGraz (Andritz)
auf Anfrage,3 Zi.,,locationMötz
208.100 €,2 Zi.,,locationMötz
203.000 €,2 Zi.,,locationMötz
310.914 €,2 Zi.,44.95 m²,locationWien (Donaustadt)
310.914 €,2 Zi.,44.95 m²,locationWien (Donaustadt)
"367.642,12 €",3 Zi.,56.67 m²,locationWien (Donaustadt)
"368.175,26 €",3 Zi.,56.67 m²,locationWien (Donaustadt)
"284.032,98 €",2 Zi.,44.65 m²,locationWien (Donaustadt)
"284.032,98 €",2 Zi.,44.65 m²,locationWien (Donaustadt)
529.599 €,4 Zi.,81.76 m²,locationWien (Donaustadt)
"529.599,84 €",4 Zi.,81.76 m²,locationWien (Donaustadt)
"307.369,24 €",2 Zi.,51.68 m²,locationWien (Donaustadt)
"307.369,24 €",2 Zi.,51.68 m²,locationWien (Donaustadt)
"277.204,74 €",2 Zi.,46.93 m²,locationWien (Donaustadt)
"279.182,28 €",2 Zi.,45.4 m²,locationWien (Donaustadt)
"279.182,28 €",2 Zi.,45.4 m²,locationWien (Donaustadt)
"277.204,74 €",2 Zi.,46.93 m²,locationWien (Donaustadt)
"369.572,28 €",3 Zi.,57.32 m²,locationWien (Donaustadt)
"369.572,28 €",3 Zi.,57.32 m²,locationWien (Donaustadt)
"306.884,40 €",2 Zi.,44.97 m²,locationWien (Donaustadt)
"306.884,40 €",2 Zi.,44.97 m²,locationWien (Donaustadt)
"544.182,30 €",4 Zi.,74.34 m²,locationWien (Donaustadt)
"540.852,36 €",4 Zi.,74.34 m²,locationWien (Donaustadt)
"257.703,04 €",2 Zi.,34.98 m²,locationWien (Donaustadt)
"257.703,04 €",2 Zi.,34.98 m²,locationWien (Donaustadt)
"707.077,78 €",3 Zi.,97.68 m²,locationWien (Donaustadt)
"707.077,78 €",3 Zi.,97.68 m²,locationWien (Donaustadt)
682.100 €,3 Zi.,94.07 m²,locationWien (Donaustadt)
"682.100,19 €",3 Zi.,94.07 m²,locationWien (Donaustadt)
"302.277,96 €",2 Zi.,43.15 m²,locationWien (Donaustadt)
"518.153,20 €",4 Zi.,74.46 m²,locationWien (Donaustadt)
"518.153,20 €",4 Zi.,74.76 m²,locationWien (Donaustadt)
"245.030,50 €",2 Zi.,33.19 m²,locationWien (Donaustadt)
"245.030,50 €",2 Zi.,33.19 m²,locationWien (Donaustadt)
"448.805,44 €",3 Zi.,64.59 m²,locationWien (Donaustadt)
"302.277,69 €",2 Zi.,43.15 m²,locationWien (Donaustadt)
395.000 €,3 Zi.,98 m²,locationPerchtoldsdorf
290.000 €,3 Zi.,77 m²,locationPurkersdorf
395.000 €,2 Zi.,54 m²,locationWien (Ottakring)
995.000 €,2 Zi.,135 m²,locationWien (Josefstadt)
650.000 €,4 Zi.,132 m²,locationWien (Penzing)
240.000 €,2 Zi.,55 m²,locationWien (Leopoldstadt)
261.300 €,2 Zi.,52 m²,locationPressbaum
393.550 €,3 Zi.,78 m²,locationPressbaum
652.350 €,4 Zi.,130 m²,locationPressbaum
330.000 €,3 Zi.,60 m²,locationWien (Landstraße)
350.000 €,3 Zi.,106 m²,locationPressbaum
275.000 €,2 Zi.,49 m²,locationWien (Ottakring)
295.000 €,3 Zi.,78 m²,locationWien (Simmering)
395.000 €,4 Zi.,84 m²,locationGablitz
270.000 €,2 Zi.,59 m²,locationGablitz
620.000 €,4 Zi.,102 m²,locationWien (Penzing)
370.000 €,4 Zi.,84 m²,locationGablitz
1.190.000 €,4 Zi.,171 m²,locationWien (Mariahilf)
260.000 €,2 Zi.,55 m²,locationWien (Favoriten)
540.000 €,5 Zi.,133 m²,locationPressbaum
249.000 €,3 Zi.,85 m²,locationPressbaum
330.000 €,4 Zi.,94 m²,locationPressbaum
350.000 €,3 Zi.,73 m²,locationWien (Penzing)
320.000 €,3 Zi.,82 m²,locationWien (Penzing)
190.000 €,2 Zi.,56 m²,locationGablitz
530.000 €,3 Zi.,95 m²,locationWien (Hernals)
360.000 €,3 Zi.,100 m²,locationPurkersdorf
210.000 €,2 Zi.,64 m²,locationPurkersdorf
490.000 €,3 Zi.,73 m²,locationWien (Penzing)
320.000 €,4 Zi.,112 m²,locationGablitz
195.000 €,2 Zi.,70 m²,locationPressbaum
540.000 €,5 Zi.,106 m²,locationPurkersdorf
740.000 €,5 Zi.,165 m²,locationWien (Meidling)
525.000 €,4 Zi.,124 m²,"locationWien,Penzing (Penzing)"
279.000 €,2 Zi.,53.52 m²,locationWien (Ottakring)
178.000 €,1.5 Zi.,41 m²,locationWien (Penzing)
auf Anfrage,3.5 Zi.,106.5 m²,locationGroßgmain
1.050.000 €,5.5 Zi.,150.71 m²,locationHallwang
95.000 €,1 Zi.,37 m²,locationGraz (Eggenberg)
250.000 €,4 Zi.,,"locationGraz,09.Bez.:Waltendorf (Sankt Leonhard)"
599.000 €,4 Zi.,98 m²,locationLustenau
240.000 €,2 Zi.,42.88 m²,locationInnsbruck (Arzl)
195.000 €,2 Zi.,48.95 m²,locationGötzis
258.500 €,2 Zi.,47 m²,locationHohenems
274.500 €,2 Zi.,49.48 m²,locationHohenems
395.000 €,4 Zi.,129.49 m²,locationYbbs an der Donau
349.000 €,2 Zi.,61 m²,locationMörbisch
395.000 €,5 Zi.,92.66 m²,locationFügen
495.000 €,3 Zi.,71 m²,locationSalzburg (Salzburg)
1.303.200 €,5 Zi.,129.21 m²,locationHinterbrühl
499.000 €,3 Zi.,72.77 m²,locationWien (Brigittenau)
448.000 €,3 Zi.,95 m²,locationAltach
439.000 €,3 Zi.,98 m²,locationWien (Simmering)
398.000 €,3 Zi.,76.6 m²,locationSalzburg (Morzg)
229.000 €,3 Zi.,110 m²,locationMattighofen
239.000 €,3 Zi.,110 m²,locationMattighofen
295.000 €,2 Zi.,70 m²,locationWien (Hernals)
195.000 €,2 Zi.,59.02 m²,locationWien (Ottakring)
639.000 €,3 Zi.,85 m²,locationLinz (Urfahr)
509.000 €,3 Zi.,77 m²,locationLinz (Urfahr)
579.000 €,3 Zi.,79 m²,locationLinz (Urfahr)
509.000 €,3 Zi.,77 m²,locationLinz (Urfahr)
399.000 €,3 Zi.,81.27 m²,locationKlosterneuburg
399.000 €,4 Zi.,79.95 m²,locationKlosterneuburg
418.300 €,4 Zi.,96.26 m²,locationSt. Martin im Innkreis
224.200 €,2 Zi.,51.77 m²,locationSt. Martin im Innkreis
159.800 €,2 Zi.,36.78 m²,locationSt. Martin im Innkreis
319.000 €,2 Zi.,55.17 m²,"locationWien, Floridsdorf (Floridsdorf)"
652.000 €,4 Zi.,80.75 m²,locationTraiskirchen
970.000 €,4 Zi.,,locationKlagenfurt (St. Martin)
406.500 €,3 Zi.,57.8 m²,locationWien (Donaustadt)
431.500 €,3 Zi.,52.5 m²,locationWien (Donaustadt)
365.500 €,3 Zi.,61.9 m²,locationWien (Donaustadt)
577.500 €,3 Zi.,73.9 m²,locationWien (Donaustadt)
362.500 €,3 Zi.,64.8 m²,locationWien (Donaustadt)
399.500 €,3 Zi.,59.4 m²,locationWien (Donaustadt)
249.500 €,2 Zi.,36.8 m²,locationWien (Donaustadt)
417.500 €,3 Zi.,61.6 m²,locationWien (Donaustadt)
262.500 €,2 Zi.,36.9 m²,locationWien (Donaustadt)
242.500 €,2 Zi.,34.8 m²,locationWien (Donaustadt)
243.500 €,2 Zi.,35 m²,locationWien (Donaustadt)
243.500 €,2 Zi.,35 m²,locationWien (Donaustadt)
239.500 €,2 Zi.,34.8 m²,locationWien (Donaustadt)
246.500 €,2 Zi.,37.3 m²,locationWien (Donaustadt)
254.500 €,2 Zi.,37.4 m²,locationWien (Donaustadt)
251.500 €,2 Zi.,37.1 m²,locationWien (Donaustadt)
337.500 €,2 Zi.,51.1 m²,locationWien (Donaustadt)
304.500 €,2 Zi.,44.4 m²,locationWien (Donaustadt)
345.500 €,3 Zi.,55.5 m²,locationWien (Donaustadt)
481.500 €,3 Zi.,68.1 m²,locationWien (Donaustadt)
399.500 €,3 Zi.,54.7 m²,locationWien (Donaustadt)
285.500 €,2 Zi.,42.1 m²,locationWien (Donaustadt)
290.500 €,2 Zi.,42.5 m²,locationWien (Donaustadt)
449.500 €,3 Zi.,61.1 m²,locationWien (Donaustadt)
324.500 €,2 Zi.,41.4 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,39.1 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,39.4 m²,locationWien (Donaustadt)
309.500 €,2 Zi.,39.1 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,39.1 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,39.6 m²,locationWien (Donaustadt)
305.500 €,2 Zi.,41.4 m²,locationWien (Donaustadt)
307.500 €,2 Zi.,42.8 m²,locationWien (Donaustadt)
307.500 €,2 Zi.,42.8 m²,locationWien (Donaustadt)
286.500 €,2 Zi.,40.8 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,44.4 m²,locationWien (Donaustadt)
304.500 €,2 Zi.,45.8 m²,locationWien (Donaustadt)
281.500 €,2 Zi.,42 m²,locationWien (Donaustadt)
305.500 €,2 Zi.,42.7 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,42.5 m²,locationWien (Donaustadt)
307.500 €,2 Zi.,42.8 m²,locationWien (Donaustadt)
259.500 €,2 Zi.,38.4 m²,locationWien (Donaustadt)
427.500 €,3 Zi.,64.5 m²,locationWien (Donaustadt)
394.500 €,3 Zi.,64.8 m²,locationWien (Donaustadt)
322.500 €,2 Zi.,45.5 m²,locationWien (Donaustadt)
326.500 €,2 Zi.,46.1 m²,locationWien (Donaustadt)
327.500 €,2 Zi.,46.3 m²,locationWien (Donaustadt)
435.500 €,3 Zi.,64.6 m²,locationWien (Donaustadt)
281.500 €,2 Zi.,39.1 m²,locationWien (Donaustadt)
283.500 €,2 Zi.,39.4 m²,locationWien (Donaustadt)
269.500 €,2 Zi.,36.4 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,42.1 m²,locationWien (Donaustadt)
281.500 €,2 Zi.,39.1 m²,locationWien (Donaustadt)
285.500 €,2 Zi.,39.6 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,45 m²,locationWien (Donaustadt)
311.500 €,2 Zi.,46.4 m²,locationWien (Donaustadt)
329.500 €,2 Zi.,46.4 m²,locationWien (Donaustadt)
329.500 €,2 Zi.,46.4 m²,locationWien (Donaustadt)
404.500 €,3 Zi.,62.2 m²,locationWien (Donaustadt)
332.500 €,3 Zi.,53.5 m²,locationWien (Donaustadt)
306.500 €,2 Zi.,45.7 m²,locationWien (Donaustadt)
299.500 €,2 Zi.,44.4 m²,locationWien (Donaustadt)
327.900 €,2 Zi.,57.29 m²,"locationWien,Meidling (Meidling)"
295.900 €,2 Zi.,53.31 m²,"locationWien,Meidling (Meidling)"
401.900 €,2 Zi.,65.23 m²,"locationWien,Meidling (Meidling)"
294.900 €,2 Zi.,53.12 m²,"locationWien,Meidling (Meidling)"
489.000 €,3 Zi.,67.32 m²,"locationWien,Ottakring (Ottakring)"
152.950 €,,38 m²,locationWien (Hernals)
422.900 €,2 Zi.,73.42 m²,"locationWien,Meidling (Meidling)"
349.900 €,4 Zi.,66 m²,locationWien (Ottakring)
232.000 €,2 Zi.,48 m²,locationSt. Pantaleon
443.000 €,4 Zi.,,"locationWien,Floridsdorf (Floridsdorf)"
490.000 €,4 Zi.,81.12 m²,locationWien (Liesing)
"299.000,91 €",2 Zi.,44.87 m²,locationWien (Donaustadt)
"274.000,97 €",2 Zi.,49.68 m²,locationWien (Donaustadt)
"475.000,31 €",3 Zi.,69.7 m²,locationWien (Donaustadt)
399.000 €,4 Zi.,95 m²,locationKorneuburg
218.000 €,3 Zi.,81.57 m²,locationWels (Wels)
158.000 €,3 Zi.,76.73 m²,locationHaid
374.500 €,3 Zi.,66.23 m²,locationWien (Floridsdorf)
309.500 €,2 Zi.,55.76 m²,locationWien (Floridsdorf)
289.500 €,2 Zi.,50.63 m²,locationWien (Floridsdorf)
"211.410,12 €",2 Zi.,38.64 m²,locationWien (Donaustadt)
329.000 €,2 Zi.,61 m²,locationWien (Margareten)
"314.910,41 €",3 Zi.,58.57 m²,locationWien (Donaustadt)
"215.910,85 €",2 Zi.,40.47 m²,locationWien (Donaustadt)
330.000 €,4 Zi.,78 m²,locationLinz (Lustenau)
238.000 €,4 Zi.,80 m²,"locationGraz, Gries (Eggenberg)"
1.500.000 €,5 Zi.,218 m²,locationWien (Floridsdorf)
239.000 €,2 Zi.,54 m²,locationKalsdorf bei Graz
198.000 €,3 Zi.,75 m²,locationWien (Favoriten)
340.000 €,3 Zi.,65 m²,locationWien (Floridsdorf)
135.000 €,1 Zi.,31.9 m²,locationBad Goisern am Hallstättersee
540.000 €,3 Zi.,81.05 m²,locationWien (Landstraße)
649.500 €,3.5 Zi.,98 m²,locationWien (Währing)
"420.000,59 €",2 Zi.,57.98 m²,locationWien (Donaustadt)
"299.899,15 €",2 Zi.,58.98 m²,locationPodersdorf am See
"273.999,33 €",2 Zi.,54.04 m²,locationPodersdorf am See
"672.399,02 €",3 Zi.,76.81 m²,locationPodersdorf am See
228.000 €,3 Zi.,76 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
145.000 €,3.5 Zi.,113.16 m²,locationFeldbach
"259.999,80 €",1 Zi.,44.63 m²,locationWien (Donaustadt)
"254.000,93 €",2 Zi.,49.92 m²,locationWien (Donaustadt)
169.000 €,1 Zi.,36.91 m²,locationWien (Döbling)
369.000 €,3.5 Zi.,95.69 m²,locationWien (Favoriten)
560.000 €,3 Zi.,79.49 m²,locationWien (Liesing)
425.161 €,2 Zi.,61 m²,locationStockerau
427.334 €,3 Zi.,80.6 m²,locationStockerau
433.130 €,3 Zi.,81.7 m²,locationStockerau
422.504 €,3 Zi.,81.7 m²,locationStockerau
269.000 €,3 Zi.,74 m²,locationTulln an der Donau
125.000 €,2 Zi.,48.43 m²,locationGraz (Puntigam)
auf Anfrage,5 Zi.,149.76 m²,locationBuch
580.000 €,4 Zi.,108.58 m²,locationWien (Donaustadt)
220.000 €,1 Zi.,34.58 m²,locationInnsbruck (Innsbruck)
499.000 €,4 Zi.,88.74 m²,locationTelfs
420.000 €,4 Zi.,105 m²,locationWien (Ottakring)
390.000 €,3 Zi.,87 m²,locationWien (Brigittenau)
695.000 €,6 Zi.,140.41 m²,locationInnsbruck (Innsbruck)
