price,rooms,area,location
"1.879,99 €",4 Zi.,93.91 m²,locationWien (Leopoldstadt)
1.850 €,3 Zi.,78 m²,locationFieberbrunn
580 €,2 Zi.,42.25 m²,"locationGraz,14.Bez.:Eggenberg (Eggenberg)"
"1.030,82 €",2 Zi.,66.68 m²,locationWien (Favoriten)
"1.668,48 €",2 Zi.,85 m²,locationWien / Wieden (Wieden)
"1.005,29 €",2 Zi.,61.4 m²,locationWien (Favoriten)
"1.005,30 €",2 Zi.,61.4 m²,locationWien (Favoriten)
"1.205,01 €",3 Zi.,83.64 m²,locationWien (Donaustadt)
"1.649,01 €",3 Zi.,110 m²,locationWien (Penzing)
730 €,1 Zi.,30.43 m²,locationWien (Favoriten)
"1.954,40 €",3 Zi.,136.77 m²,locationWien (Penzing)
"2.137,33 €",4 Zi.,153.02 m²,locationWien (Rudolfsheim-Fünfhaus)
879 €,2 Zi.,55 m²,locationMattighofen
"899,18 €",2 Zi.,56.97 m²,locationWien (Favoriten)
"899,91 €",2 Zi.,57.43 m²,locationWien (Favoriten)
"899,44 €",2 Zi.,56.01 m²,locationWien (Favoriten)
1.380 €,3 Zi.,76 m²,locationWels (Untereisenfeld)
"908,88 €",2 Zi.,57.2 m²,locationWien (Favoriten)
"899,08 €",2 Zi.,56.74 m²,locationWien (Favoriten)
"918,94 €",2 Zi.,57.95 m²,locationWien (Favoriten)
"899,49 €",2 Zi.,56.73 m²,locationWien (Favoriten)
"868,87 €",2 Zi.,56.25 m²,locationWien (Favoriten)
"878,41 €",2 Zi.,56.78 m²,locationWien (Favoriten)
"919,71 €",2 Zi.,57.01 m²,locationWien (Favoriten)
"898,68 €",2 Zi.,56.82 m²,locationWien (Favoriten)
"978,48 €",2 Zi.,56.68 m²,locationWien (Favoriten)
"889,62 €",2 Zi.,56.83 m²,locationWien (Favoriten)
"1.298,18 €",2 Zi.,63.91 m²,locationWien (Favoriten)
"1.749,46 €",3 Zi.,90.1 m²,locationWien (Favoriten)
"1.148,96 €",2 Zi.,63.81 m²,locationWien (Favoriten)
"929,06 €",2 Zi.,57.96 m²,locationWien (Favoriten)
"928,96 €",2 Zi.,57.61 m²,locationWien (Favoriten)
"898,94 €",2 Zi.,56.23 m²,locationWien (Favoriten)
"548,55 €",2 Zi.,70.4 m²,locationGraz (Lend)
"498,60 €",2 Zi.,39.75 m²,locationGraz (Lend)
"998,79 €",3 Zi.,94.83 m²,locationGraz (Lend)
"750,11 €",2 Zi.,58.02 m²,locationGraz (Lend)
"748,92 €",2 Zi.,52.56 m²,locationGraz (Lend)
"698,74 €",2 Zi.,47.91 m²,locationGraz (Lend)
"678,56 €",2 Zi.,41.48 m²,locationGraz (Lend)
"848,71 €",3 Zi.,51.36 m²,locationGraz (Lend)
"728,40 €",2 Zi.,38.75 m²,locationGraz (Lend)
"868,31 €",2 Zi.,65 m²,locationAltmünster
"649,24 €",1 Zi.,27.3 m²,locationGraz (Lend)
"796,18 €",2 Zi.,47.18 m²,locationGraz (Lend)
"543,39 €",1 Zi.,27.22 m²,locationGraz (Lend)
"666,44 €",2 Zi.,34.56 m²,locationGraz (Lend)
"598,54 €",2 Zi.,35.42 m²,locationGraz (Lend)
"534,76 €",1 Zi.,30.53 m²,locationGraz (Lend)
"580,26 €",1 Zi.,30.58 m²,locationGraz (Lend)
1.750 €,3 Zi.,121 m²,locationPalting
"880,41 €",2 Zi.,67 m²,locationWien (Ottakring)
"764,06 €",2.5 Zi.,58 m²,locationLinz (Lustenau)
"439,48 €",1 Zi.,27.51 m²,locationLinz (Lustenau)
"761,62 €",2.5 Zi.,45 m²,locationLinz (Linz)
699 €,1 Zi.,34.93 m²,locationLinz (Linz)
470 €,2 Zi.,51 m²,locationAltmünster
980 €,2 Zi.,48 m²,locationWien (Donaustadt)
750 €,3 Zi.,75 m²,locationLangenzersdorf
1.240 €,3 Zi.,59 m²,"locationWien,Landstraße (Landstraße)"
"889,50 €",2 Zi.,52.8 m²,locationWien (Ottakring)
728 €,2 Zi.,83.86 m²,locationNeunkirchen
695 €,2 Zi.,51 m²,locationKrems an der Donau (Krems an der Donau)
"789,45 €",3 Zi.,51.29 m²,locationGraz (Sankt Leonhard)
"779,99 €",4 Zi.,63.41 m²,locationKrems an der Donau (Krems an der Donau)
"615,97 €",1 Zi.,34.56 m²,locationWien (Josefstadt)
"796,90 €",2 Zi.,44.73 m²,"locationWien / Wien 11., Simmering (Simmering)"
"746,44 €",3 Zi.,83.56 m²,locationKilb
"807,16 €",3 Zi.,79.85 m²,locationNeumarkt an der Ybbs
"682,92 €",2 Zi.,49.78 m²,locationMank
"808,50 €",2 Zi.,57.56 m²,locationWien (Landstraße)
"850,65 €",1 Zi.,51 m²,locationWien (Landstraße)
"858,27 €",2 Zi.,44 m²,locationWien (Landstraße)
"1.362,11 €",2 Zi.,71.16 m²,locationWien (Landstraße)
1.389 €,3 Zi.,67.88 m²,locationRadfeld
899 €,2 Zi.,50 m²,locationWien (Ottakring)
849 €,2 Zi.,50 m²,locationWien (Floridsdorf)
"745,14 €",2 Zi.,63 m²,locationWien (Favoriten)
"52,97 €",,,locationEdt
"567,04 €",2 Zi.,60.89 m²,locationPutzleinsdorf
"810,86 €",3 Zi.,66.62 m²,locationLinz (Linz)
"983,27 €",2 Zi.,52 m²,locationLinz (Katzbach)
960 €,6 Zi.,74 m²,locationMistelbach
799 €,2 Zi.,51 m²,locationWien (Meidling)
799 €,2 Zi.,52.66 m²,locationWien (Floridsdorf)
925 €,2 Zi.,66.09 m²,locationWien (Floridsdorf)
779 €,2 Zi.,46.1 m²,locationWien (Floridsdorf)
"896,33 €",3 Zi.,78 m²,locationGänserndorf
"1.439,37 €",3 Zi.,72.02 m²,locationWien (Favoriten)
"1.624,27 €",3 Zi.,81.29 m²,locationWien (Favoriten)
"1.622,45 €",3 Zi.,81.04 m²,locationWien (Favoriten)
"897,08 €",2 Zi.,61 m²,locationWien (Favoriten)
1.179 €,3 Zi.,72 m²,locationWien (Meidling)
1.149 €,3 Zi.,64.5 m²,locationObertrum am See
948 €,2 Zi.,48.78 m²,locationWien (Alsergrund)
"360,06 €",2 Zi.,47.52 m²,locationKapfenberg
"649,68 €",2 Zi.,49.25 m²,locationWien (Floridsdorf)
2.875 €,5 Zi.,161.21 m²,locationWien (Landstraße)
"1.996,98 €",3 Zi.,116.7 m²,locationWien (Alsergrund)
"1.248,08 €",2.5 Zi.,75.27 m²,locationWien (Alsergrund)
"755,94 €",1 Zi.,,locationWien (Hernals)
1.200 €,3 Zi.,74 m²,locationWien (Leopoldstadt)
"1.603,06 €",3 Zi.,88.62 m²,locationWien / Penzing (Penzing)
"783,07 €",2 Zi.,47.16 m²,locationWien (Ottakring)
"872,21 €",2.5 Zi.,51.38 m²,locationWien (Floridsdorf)
"1.198,76 €",3 Zi.,74.97 m²,locationWien (Floridsdorf)
595 €,1 Zi.,34.27 m²,locationWien (Floridsdorf)
"1.264,70 €",3 Zi.,82.91 m²,locationWien (Floridsdorf)
699 €,1.5 Zi.,44.68 m²,locationWien (Floridsdorf)
"748,63 €",1 Zi.,33 m²,locationWien (Floridsdorf)
"748,84 €",1 Zi.,33.93 m²,locationWien (Floridsdorf)
"849,53 €",2 Zi.,46.64 m²,locationWien (Donaustadt)
"869,52 €",2 Zi.,45.39 m²,"locationWien, Simmering (Simmering)"
"1.350,50 €",3 Zi.,67.63 m²,"locationWien, Simmering (Simmering)"
"1.450,49 €",3 Zi.,75.69 m²,"locationWien, Simmering (Simmering)"
"899,36 €",2 Zi.,47.48 m²,"locationWien, Simmering (Simmering)"
"829,42 €",2 Zi.,47.48 m²,"locationWien, Simmering (Simmering)"
"1.450,54 €",3 Zi.,74.23 m²,"locationWien, Simmering (Simmering)"
"770,04 €",2 Zi.,43.81 m²,"locationWien, Simmering (Simmering)"
"895,01 €",2 Zi.,,locationWien (Favoriten)
"1.481,01 €",3 Zi.,72.95 m²,locationLauterach
799 €,2 Zi.,45.99 m²,locationWien (Floridsdorf)
1.446 €,3 Zi.,72.83 m²,locationLauterach
799 €,2 Zi.,45.99 m²,locationWien (Floridsdorf)
849 €,2 Zi.,47.62 m²,locationWien (Floridsdorf)
"1.835,27 €",3 Zi.,112 m²,locationSalzburg (Salzburg)
1.249 €,3 Zi.,68.08 m²,locationWien (Meidling)
799 €,2 Zi.,47.62 m²,locationWien (Floridsdorf)
"2.016,14 €",4 Zi.,138.61 m²,locationWien (Meidling)
"798,99 €",2 Zi.,45.04 m²,locationWien (Donaustadt)
auf Anfrage,1 Zi.,36 m²,locationDornbirn
988 €,2 Zi.,44.04 m²,locationBregenz
548 €,,50.89 m²,locationNiederkreuzstetten
358 €,,42.72 m²,locationGars/Kamp
335 €,,76.08 m²,locationAllentsteig
749 €,2 Zi.,43 m²,locationWien (Meidling)
"914,28 €",2 Zi.,57.51 m²,locationWien (Donaustadt)
"548,67 €",2 Zi.,50 m²,locationGraz (Gries)
"747,57 €",1 Zi.,34.22 m²,locationWien (Donaustadt)
"1.014,50 €",2 Zi.,54 m²,locationWien (Meidling)
"1.420,75 €",2 Zi.,48.73 m²,locationWien (Landstraße)
"1.301,33 €",2 Zi.,48.99 m²,locationWien (Landstraße)
"1.380,42 €",2 Zi.,57.44 m²,locationWien (Landstraße)
"1.069,05 €",2 Zi.,47.64 m²,locationWien (Landstraße)
"1.127,24 €",2 Zi.,49.1 m²,locationWien (Landstraße)
"1.029,52 €",2 Zi.,51 m²,locationWien (Landstraße)
"717,15 €",2 Zi.,41.81 m²,locationWien (Floridsdorf)
"363,88 €",1 Zi.,39 m²,locationGraz (Liebenau)
"898,99 €",2 Zi.,53.01 m²,locationWien (Donaustadt)
"976,54 €",3 Zi.,74 m²,locationGraz (Jakomini)
"1.049,98 €",3 Zi.,60 m²,locationWien (Donaustadt)
"1.249,99 €",3 Zi.,71.3 m²,locationWien (Donaustadt)
470 €,1 Zi.,29.9 m²,locationGraz (Jakomini)
"950,28 €",2 Zi.,53.8 m²,locationLustenau
"899,88 €",2 Zi.,56.81 m²,locationWien (Brigittenau)
999 €,2 Zi.,60.77 m²,locationWien (Neubau)
"465,60 €",2 Zi.,51.4 m²,locationJapons
"463,70 €",2 Zi.,51.16 m²,locationJapons
"830,43 €",3 Zi.,56.93 m²,locationPixendorf
899 €,2 Zi.,49.39 m²,locationWien (Floridsdorf)
752 €,3 Zi.,73.92 m²,locationWiener Neustadt
2.470 €,3 Zi.,84 m²,locationWien(Stadt) (Innere Stadt)
1.530 €,2 Zi.,55 m²,locationWien(Stadt) (Donaustadt)
2.730 €,3 Zi.,72 m²,locationWien(Stadt) (Innere Stadt)
1.210 €,2 Zi.,39 m²,locationWien(Stadt) (Favoriten)
1.980 €,4 Zi.,102 m²,locationWien(Stadt) (Penzing)
2.580 €,4 Zi.,113 m²,locationWien(Stadt) (Hietzing)
499 €,,37 m²,locationVöcklabruck
"699,98 €",2 Zi.,62.78 m²,locationGraz (Eggenberg)
"924,73 €",3 Zi.,79.37 m²,locationGraz (Eggenberg)
"749,85 €",2 Zi.,58.96 m²,locationGraz (Eggenberg)
"915,92 €",3 Zi.,72.1 m²,locationGraz (Wetzelsdorf)
997 €,,86 m²,locationVöcklabruck
1.195 €,3.5 Zi.,71 m²,locationBregenz
"1.348,99 €",3 Zi.,73.46 m²,locationWien (Donaustadt)
1.480 €,3 Zi.,79 m²,locationSalzburg (Salzburg)
719 €,2 Zi.,42 m²,locationWien (Penzing)
"749,99 €",2 Zi.,46.53 m²,"locationWien,Meidling (Meidling)"
759 €,2 Zi.,38 m²,locationWien (Penzing)
"1.297,74 €",3.5 Zi.,81 m²,locationHard
"749,84 €",2 Zi.,62 m²,locationKritzendorf
"1.055,55 €",3 Zi.,75.22 m²,locationWien (Floridsdorf)
498 €,2 Zi.,40 m²,locationWinden am See
"412,97 €",1 Zi.,31.16 m²,locationLinz (Linz)
"1.599,91 €",3 Zi.,100 m²,locationWien (Innere Stadt)
"1.211,50 €",4 Zi.,92 m²,locationWien (Meidling)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"879,16 €",2 Zi.,53.38 m²,locationKlagenfurt am Wörthersee (Viktring)
"1.173,81 €",3 Zi.,71.27 m²,locationKlagenfurt am Wörthersee (Viktring)
"879,16 €",2 Zi.,53.38 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"879,16 €",2 Zi.,53.38 m²,locationKlagenfurt am Wörthersee (Viktring)
"1.173,81 €",3 Zi.,71.27 m²,locationKlagenfurt am Wörthersee (Viktring)
"1.173,81 €",3 Zi.,71.27 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"911,94 €",2 Zi.,55.37 m²,locationKlagenfurt am Wörthersee (Viktring)
"879,16 €",2 Zi.,53.38 m²,locationKlagenfurt am Wörthersee (Viktring)
"1.173,81 €",3 Zi.,71.27 m²,locationKlagenfurt am Wörthersee (Viktring)
999 €,2 Zi.,55 m²,locationWien (Simmering)
"1.002,66 €",3 Zi.,77 m²,locationWien (Landstraße)
"586,73 €",1 Zi.,38.62 m²,locationWien (Floridsdorf)
2.695 €,4.5 Zi.,137.74 m²,locationWien (Margareten)
"1.698,83 €",2 Zi.,50.19 m²,locationWien (Donaustadt)
"1.598,57 €",2 Zi.,46.01 m²,locationWien (Donaustadt)
"2.428,79 €",3 Zi.,72.57 m²,locationWien (Donaustadt)
975 €,2 Zi.,61 m²,locationKlagenfurt (St. Martin)
1.800 €,3 Zi.,95 m²,locationAxams
"791,64 €",2 Zi.,46.5 m²,locationWien (Donaustadt)
1.257 €,3.5 Zi.,78 m²,locationLochau
"1.420,18 €",2 Zi.,,"locationWien,Favoriten (Favoriten)"
"607,44 €",2 Zi.,50.84 m²,locationStrasshof an der Nordbahn
1.664 €,3 Zi.,109.58 m²,locationTraun
825 €,2 Zi.,45.6 m²,locationWien (Margareten)
705 €,1 Zi.,31.31 m²,locationWien (Meidling)
"1.343,87 €",3 Zi.,86 m²,locationWien (Simmering)
749 €,1 Zi.,45 m²,locationWien (Simmering)
"1.349,90 €",3 Zi.,70.71 m²,locationWien (Floridsdorf)
"999,99 €",2 Zi.,56 m²,locationWien (Rudolfsheim-Fünfhaus)
1.795 €,3 Zi.,89.92 m²,locationWien (Währing)
"698,99 €",1 Zi.,36.87 m²,locationWien (Margareten)
"795,26 €",2 Zi.,49.36 m²,locationKrems an der Donau (Krems an der Donau)
auf Anfrage,,,locationWien (Liesing)
"3.454,99 €",3 Zi.,143.98 m²,locationKlosterneuburg
"1.665,58 €",3 Zi.,73.9 m²,locationKlosterneuburg
auf Anfrage,4 Zi.,96.11 m²,locationHainburg an der Donau
auf Anfrage,3 Zi.,65.17 m²,locationNeulengbach
auf Anfrage,4 Zi.,89.29 m²,locationSt. Pölten (Oberwagram)
auf Anfrage,2 Zi.,67 m²,locationHohenruppersdorf
auf Anfrage,2 Zi.,68.43 m²,locationHohenruppersdorf
auf Anfrage,2 Zi.,50.71 m²,locationMelk
auf Anfrage,4 Zi.,100.82 m²,locationNeulengbach
auf Anfrage,3 Zi.,68.59 m²,locationNeulengbach
auf Anfrage,3 Zi.,70.34 m²,locationPyhra
auf Anfrage,3 Zi.,69.09 m²,locationKirchschlag
990 €,3 Zi.,70 m²,locationWien (Hietzing)
2.650 €,4 Zi.,176.44 m²,locationWien (Innere Stadt)
2.000 €,3 Zi.,114.25 m²,"locationWien, Hietzing (Hietzing)"
899 €,2 Zi.,34.89 m²,locationWien (Penzing)
859 €,2 Zi.,39 m²,locationWien (Ottakring)
"819,01 €",2 Zi.,43.71 m²,locationWien (Penzing)
"898,42 €",3 Zi.,80.9 m²,locationWiener Neustadt
"1.298,30 €",2 Zi.,60.37 m²,locationWien (Meidling)
995 €,2.5 Zi.,58 m²,locationWien (Neubau)
629 €,1 Zi.,32 m²,locationWien (Meidling)
1.179 €,3 Zi.,72 m²,locationWien (Meidling)
679 €,1 Zi.,38 m²,locationWien (Meidling)
"1.721,50 €",4 Zi.,158 m²,locationSattledt
1.790 €,4 Zi.,125 m²,locationWien (Donaustadt)
"944,68 €",2 Zi.,48.69 m²,locationWien (Meidling)
"1.041,73 €",3 Zi.,81.48 m²,locationKrems an der Donau (Krems an der Donau)
"854,73 €",1 Zi.,51.43 m²,locationWien (Mariahilf)
"873,87 €",2 Zi.,57.09 m²,"locationWien, Rudolfsheim-Fünfhaus (Rudolfsheim-Fünfhaus)"
"649,22 €",1 Zi.,37.67 m²,locationWien (Meidling)
"1.228,83 €",2 Zi.,92.52 m²,"locationWien, Rudolfsheim-Fünfhaus / Wien 15., Rudolfsheim (Rudolfsheim-Fünfhaus)"
"1.381,38 €",3 Zi.,,"locationWien, Rudolfsheim-Fünfhaus / Wien 15., Rudolfsheim (Rudolfsheim-Fünfhaus)"
"820,24 €",2 Zi.,45.78 m²,locationWien (Donaustadt)
"748,99 €",2 Zi.,50.79 m²,locationWien (Simmering)
"1.199,17 €",3 Zi.,60 m²,locationWien (Margareten)
"1.845,68 €",3 Zi.,124.75 m²,locationLinz (Linz)
"941,25 €",2 Zi.,64.58 m²,locationLinz (Linz)
"794,73 €",2.5 Zi.,76.3 m²,locationLinz (Linz)
626 €,1.5 Zi.,42 m²,locationStattegg (Andritz)
"949,25 €",2 Zi.,68.38 m²,locationWien (Brigittenau)
550 €,1.5 Zi.,47 m²,locationVandans
1.084 €,3 Zi.,64 m²,locationBregenz
2.145 €,4 Zi.,134.61 m²,locationWien (Josefstadt)
1.499 €,4 Zi.,70.04 m²,locationBrunn am Gebirge
"488,89 €",2 Zi.,62.63 m²,locationKnittelfeld
"1.199,03 €",3 Zi.,78.98 m²,locationWien (Liesing)
"818,17 €",2 Zi.,42.94 m²,locationLinz (Urfahr)
760 €,2 Zi.,35.48 m²,locationWien (Favoriten)
760 €,2 Zi.,33.49 m²,locationWien (Favoriten)
770 €,2 Zi.,33.49 m²,locationWien (Favoriten)
"950,09 €",2 Zi.,43.3 m²,locationWien (Brigittenau)
"920,31 €",2 Zi.,52.16 m²,locationWien (Brigittenau)
"1.398,74 €",3 Zi.,73.85 m²,locationWien (Brigittenau)
"969,06 €",2 Zi.,54.93 m²,locationWien (Brigittenau)
"910,04 €",2 Zi.,47.45 m²,locationWien (Brigittenau)
"730,80 €",1 Zi.,35.79 m²,locationWien (Brigittenau)
"969,67 €",2 Zi.,44.04 m²,locationWien (Brigittenau)
"1.382,93 €",3 Zi.,85 m²,locationWien (Wieden)
"1.032,15 €",3 Zi.,86.54 m²,locationWien (Brigittenau)
"667,64 €",1 Zi.,35.18 m²,locationWien (Meidling)
1.500 €,2 Zi.,60 m²,locationInnsbruck-Stadt (Hötting)
2.695 €,4 Zi.,137.74 m²,locationWien (Margareten)
"1.658,63 €",4 Zi.,95.3 m²,locationGötzis
1.050 €,2 Zi.,80.46 m²,locationGötzis
"1.299,02 €",3 Zi.,100.98 m²,locationSchwaz
"850,97 €",2 Zi.,48 m²,locationWien(Stadt) (Donaustadt)
"1.016,50 €",3 Zi.,81.25 m²,locationGraz (Gries)
"934,71 €",3 Zi.,74.19 m²,locationGraz (Gries)
"1.367,61 €",3 Zi.,71.92 m²,locationWien (Währing)
"720,59 €",3 Zi.,77.19 m²,locationSt. Pölten (St. Pölten)
820 €,3 Zi.,,locationLeoben
"675,74 €",2 Zi.,53.88 m²,locationWien (Simmering)
"1.730,99 €",4 Zi.,132 m²,locationSchönberg im Stubaital
"1.109,80 €",2.5 Zi.,70.33 m²,locationSchönberg im Stubaital
1.509 €,3 Zi.,79.47 m²,locationKramsach
"1.083,76 €",2 Zi.,52.27 m²,locationKramsach
"1.301,61 €",3 Zi.,65.83 m²,locationKramsach
"1.091,37 €",2 Zi.,52.71 m²,locationKramsach
"1.552,52 €",3 Zi.,79.56 m²,locationKramsach
"1.354,26 €",3 Zi.,66.56 m²,locationKramsach
"1.595,80 €",3 Zi.,79.56 m²,locationKramsach
"1.121,55 €",2 Zi.,52.78 m²,locationKramsach
"1.389,39 €",3 Zi.,66.63 m²,locationKramsach
"1.618,39 €",2 Zi.,59.03 m²,locationSteindorf am Ossiacher See
1.413 €,2.5 Zi.,73 m²,locationHallwang
960 €,3 Zi.,65 m²,locationDornbirn
"729,93 €",1 Zi.,35.16 m²,locationWien (Brigittenau)
"909,05 €",2 Zi.,47.03 m²,locationWien (Brigittenau)
"949,99 €",2 Zi.,43.27 m²,locationWien (Brigittenau)
"919,69 €",2 Zi.,52.24 m²,locationWien (Brigittenau)
"1.398,48 €",3 Zi.,73.37 m²,locationWien (Brigittenau)
"970,03 €",2 Zi.,54.81 m²,locationWien (Brigittenau)
990 €,2 Zi.,59.1 m²,locationGöfis
"969,79 €",2 Zi.,44.29 m²,locationWien (Brigittenau)
"749,34 €",1 Zi.,35.7 m²,locationWien (Brigittenau)
"705,86 €",2 Zi.,35.78 m²,locationWien (Meidling)
"1.198,59 €",3 Zi.,76.36 m²,locationWien (Donaustadt)
2.500 €,5 Zi.,140 m²,locationWien (Währing)
"999,67 €",3 Zi.,100.81 m²,locationLinz (Waldegg)
1.200 €,3.5 Zi.,78 m²,locationSankt Johann im Pongau
1.190 €,2 Zi.,63.1 m²,locationWien (Innere Stadt)
940 €,3 Zi.,82 m²,locationEgg
"1.256,54 €",2 Zi.,56.21 m²,locationWien (Favoriten)
475 €,,38.9 m²,locationGöllersdorf
650 €,,61.35 m²,locationHorn
1.250 €,2 Zi.,64.25 m²,locationWien (Innere Stadt)
899 €,2 Zi.,45.5 m²,locationWien (Favoriten)
"1.196,78 €",2 Zi.,63.42 m²,locationWien (Döbling)
"825,76 €",2 Zi.,44.89 m²,locationWien (Donaustadt)
"1.189,88 €",4 Zi.,94.03 m²,locationMauerbach
"825,58 €",2 Zi.,44.57 m²,locationWien (Donaustadt)
"1.498,95 €",3 Zi.,102.54 m²,locationWien (Hernals)
"953,29 €",3 Zi.,93.97 m²,locationEisenstadt (Eisenstadt)
"843,89 €",2 Zi.,45.71 m²,locationWien (Donaustadt)
"1.175,72 €",3 Zi.,67.15 m²,locationWien (Penzing)
"849,64 €",2 Zi.,58.35 m²,locationSt. Pölten (St. Pölten)
"849,03 €",2 Zi.,58.36 m²,locationSt. Pölten (St. Pölten)
"862,52 €",2 Zi.,56.56 m²,locationWien (Floridsdorf)
"683,54 €",2 Zi.,46.1 m²,locationSt. Pölten (St. Pölten)
"1.150,07 €",4 Zi.,81.22 m²,locationSt. Pölten (St. Pölten)
649 €,2 Zi.,45.16 m²,locationSt. Pölten (St. Pölten)
"798,33 €",3 Zi.,65.39 m²,locationGraz (Lend)
"779,53 €",2.5 Zi.,64.92 m²,locationGraz (Lend)
549 €,1.5 Zi.,50 m²,locationGraz (Lend)
"840,74 €",3 Zi.,72.29 m²,locationGraz (Lend)
"842,56 €",3 Zi.,74 m²,locationGraz (Gries)
"829,54 €",3.5 Zi.,83 m²,locationJudendorf
"619,77 €",2 Zi.,42.41 m²,locationGraz (Eggenberg)
499 €,1.5 Zi.,34.75 m²,locationGraz (Jakomini)
"887,49 €",2.5 Zi.,72.29 m²,locationGraz (Jakomini)
"470,46 €",2 Zi.,37.63 m²,locationGraz (Jakomini)
"690,33 €",2.5 Zi.,65.35 m²,locationGraz (Gries)
"726,58 €",2.5 Zi.,72.21 m²,locationGraz (Gries)
"599,51 €",2 Zi.,52.53 m²,locationLeoben
"659,55 €",2 Zi.,43.85 m²,locationGraz (Jakomini)
"731,95 €",2.5 Zi.,50.97 m²,locationGraz (Jakomini)
"746,48 €",2 Zi.,59 m²,locationGraz (Lend)
"652,04 €",2 Zi.,55.66 m²,locationKapfenberg
"749,40 €",3.5 Zi.,71.08 m²,locationKapfenberg
"431,21 €",2 Zi.,53.6 m²,locationSteyr (Steyr)
"1.097,48 €",2 Zi.,54.62 m²,locationWien (Landstraße)
1.089 €,2 Zi.,54.91 m²,locationWien (Penzing)
"563,31 €",1 Zi.,43.29 m²,locationLeoben
"1.182,35 €",3 Zi.,94.1 m²,locationGraz (Lend)
"499,95 €",,37.3 m²,locationGraz (Lend)
890 €,2 Zi.,70 m²,locationPressbaum
"1.823,05 €",6 Zi.,157.79 m²,locationGallneukirchen
550 €,2 Zi.,40 m²,locationBaden
2.200 €,2 Zi.,83.86 m²,locationSalzburg (Salzburg)
945 €,2 Zi.,51.6 m²,locationWien (Landstraße)
"1.349,04 €",3 Zi.,80.85 m²,locationWien (Liesing)
"898,79 €",2 Zi.,56.32 m²,locationWien (Favoriten)
"1.180,40 €",2 Zi.,55.24 m²,locationWien (Döbling)
"2.498,71 €",3 Zi.,137.79 m²,locationWien (Leopoldstadt)
885 €,2 Zi.,37.49 m²,locationWien (Hernals)
"1.157,11 €",3 Zi.,71.76 m²,locationBregenz
"916,63 €",2 Zi.,48.74 m²,locationWien (Liesing)
"758,44 €",2 Zi.,34.65 m²,locationWien (Liesing)
"899,01 €",2 Zi.,58.23 m²,locationWien (Liesing)
"700,74 €",3 Zi.,49.69 m²,locationGraz (Gries)
1.270 €,3 Zi.,80 m²,locationWien (Penzing)
"949,25 €",2 Zi.,49.31 m²,locationWien (Liesing)
899 €,2 Zi.,51.14 m²,locationWien (Liesing)
"1.270,01 €",3 Zi.,76.87 m²,locationWien (Liesing)
"849,99 €",2 Zi.,50.37 m²,locationWien (Liesing)
"887,66 €",2 Zi.,48.9 m²,locationWien (Donaustadt)
1.299 €,3 Zi.,76.67 m²,locationWien (Liesing)
1.099 €,2 Zi.,53.31 m²,locationWien (Liesing)
645 €,2 Zi.,41.68 m²,locationGraz-Neuhart (Gries)
1.082 €,4 Zi.,113 m²,locationTannheim
759 €,2 Zi.,38 m²,locationWien (Penzing)
979 €,2 Zi.,54 m²,"locationWien,Ottakring (Ottakring)"
"646,30 €",2 Zi.,45.83 m²,locationGraz (Gries)
"818,55 €",1 Zi.,32.1 m²,locationVillach (Innere Stadt)
"701,47 €",2 Zi.,65.06 m²,locationWeiz
"1.382,93 €",3 Zi.,84 m²,locationWien (Wieden)
"629,74 €",2 Zi.,44.31 m²,locationGraz (Gries)
690 €,2 Zi.,45.05 m²,locationWien (Ottakring)
"994,93 €",3 Zi.,65.64 m²,locationGleisdorf
"1.519,29 €",2 Zi.,,"locationWien,Favoriten (Favoriten)"
